id,title,price,userRate,recommendationCount,"کیفیت عمومی فیلم برداری","کیفیت ساخت",ارگونومی,"امکانات و قابلیت ها","ارزش در برابر قیمت"
71777,"899,000","AEE S71 Camcorder
دوربين فيلمبرداري ورزشي AEE S71",۳.۹,0,3.9,4,3.8,3.9,3.9,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
53272,"3,349,000","Panasonic HC-MDH2
دوربين فيلمبرداري پاناسونيک HC-MDH2",۳.۵,0,3.5,3.5,3.6,3.4,3.8,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
48959,"1,365,000","GoPro HERO4 Silver Action Camera
دوربين فيلم برداري ورزشي گوپرو مدل Hero4 Silver",۴,0,4.1,4.1,4.1,4,3.6,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
48958,"1,539,000","GoPro HERO4 Black Action Camera
دوربين فيلم برداري ورزشي گوپرو مدل HERO4 Black",۴,0,4.1,4,4,4,3.6,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
227609,"1,070,000","Kodak PIXPRO SP360 Action Camera
دوربین ورزشی 360 درجه کداک مدل PIXPRO SP360",,0,,,,,,"دوربين فيلم برداري",دوربين,"کالاي ديجيتال","فروشگاه اینترنتی دیجی کالا"
